#fields	indicator	indicator_type	meta.source	meta.do_notice
36875b44145cf20b8d3148e7f7efcea0	Intel::FILE_HASH	APT	T
35dfb55f419f476a54241f46e624a1a4	Intel::FILE_HASH	APT	T
32801f933db886e3714708c1abbbb155	Intel::FILE_HASH	APT	T
3230c89656f38f66270dca06aa881823	Intel::FILE_HASH	APT	T
3166baffecccd0934bdc657c01491094	Intel::FILE_HASH	APT	T
310a4a62ba3765cbf8e8bbb9f324c503	Intel::FILE_HASH	APT	T
2d75de9e1bb58fe61fd971bb720a49b7	Intel::FILE_HASH	APT	T
2a456e35918700bc76f6ec1dd9ea93a1	Intel::FILE_HASH	APT	T
2a2b22aa94a59575ca1dea8dd489d2eb	Intel::FILE_HASH	APT	T
29e79080b2b2de01b53223542b46d570	Intel::FILE_HASH	APT	T
29395c528693b69233c1c12bef8a64b3	Intel::FILE_HASH	APT	T
28f2396a1e306d05519b97a3a46ee925	Intel::FILE_HASH	APT	T
27c2b873849227de45ec10fca112f322	Intel::FILE_HASH	APT	T
23813c5bf6a7af322b40bd2fd94bd42e	Intel::FILE_HASH	APT	T
202eb180f5faa8460941ae60cf63da63	Intel::FILE_HASH	APT	T
1f64afa4069036513604cbf651e53e0d	Intel::FILE_HASH	APT	T
1e6ee89fddcf23132ee12802337add61	Intel::FILE_HASH	APT	T
1dbb584e19499e26398fb0a7aa2a01b7	Intel::FILE_HASH	APT	T
1bffa6c711df066663df09f23620f2e1	Intel::FILE_HASH	APT	T
1b81b80ff0edf57da2440456d516cc90	Intel::FILE_HASH	APT	T
195ade342a6a4ea0a58cfbfb43dc64cb	Intel::FILE_HASH	APT	T
182c7b1ad894852d23f4de538e59ac2b	Intel::FILE_HASH	APT	T
17bc9d2a640da75db6cbb66e5898feb1	Intel::FILE_HASH	APT	T
16e627dbe730488b1c3d448bfc9096e2	Intel::FILE_HASH	APT	T
168d207d0599ed0bb5bcfca3b3e7a9d3	Intel::FILE_HASH	APT	T
163595b20debdeccdeaf4cb14fba737c	Intel::FILE_HASH	APT	T
1612b392d6145bfb0c43f8a48d78c75f	Intel::FILE_HASH	APT	T
139158fe63a0e46639cc20b754a7c38c	Intel::FILE_HASH	APT	T
1328d3d4872bfe2c98fd7b672d8dff1b	Intel::FILE_HASH	APT	T
12e1dcd71693b6f875a98aefbd4ec91a	Intel::FILE_HASH	APT	T
11876eaadeac34527c28f4ddfadd1e8d	Intel::FILE_HASH	APT	T
1133fe501fa4691b7f52e53706c80df9	Intel::FILE_HASH	APT	T
10aa368899774463a355f1397e6e5151	Intel::FILE_HASH	APT	T
0fcb4ffe2eb391421ec876286c9ddb6c	Intel::FILE_HASH	APT	T
0e24a0060493bcb85ce4a5110550f204	Intel::FILE_HASH	APT	T
0cdc35ffc222a714ee138b57d29c8749	Intel::FILE_HASH	APT	T
0cc7b05c220ecbeb52891d49f1ab41ab	Intel::FILE_HASH	APT	T
0c4fcef3b583d0ffffc2b14b9297d3a4	Intel::FILE_HASH	APT	T
0b757d3dc43dab594262579226842531	Intel::FILE_HASH	APT	T
0b54ae49fd5a841970b98a078968cb6b	Intel::FILE_HASH	APT	T
0a4fdacde69a566f53833500a0d53a35	Intel::FILE_HASH	APT	T
09010917cd00dc8ddd21aeb066877aa2	Intel::FILE_HASH	APT	T
08f299c2d8cfe1ae64d71dfb15fe6e8d	Intel::FILE_HASH	APT	T
08b54f9b2b3fb19e388d390d278f3e44	Intel::FILE_HASH	APT	T
07bb30a2a42423e54f70af61e20edca3	Intel::FILE_HASH	APT	T
079a440bee0f86d8a59ebc5c4b523a07	Intel::FILE_HASH	APT	T
06da4eb2ab6412c0dc7f295920eb61c4	Intel::FILE_HASH	APT	T
062fe1336459a851bd0ea271bb2afe35	Intel::FILE_HASH	APT	T
0570066887f44bc6c82ebe033cad0451	Intel::FILE_HASH	APT	T
0370002227619c205402c48bde4332f6	Intel::FILE_HASH	APT	T
021e134c48cd9ce9eaf6a1c105197e5d	Intel::FILE_HASH	APT	T
01d2383152795e4ec98b874cd585da30	Intel::FILE_HASH	APT	T
0187be3ccf42c143ab96e7bbf2efbf2f	Intel::FILE_HASH	APT	T
010ca5e1de980f5f45f9d82027e1606c	Intel::FILE_HASH	APT	T
002e27938c9390a942cf4b4c319f1768	Intel::FILE_HASH	APT	T
198.238.57.12	Intel::ADDR	JOR HD	T
198.93.170.219	Intel::ADDR	JOR HD	T
52.27.128.62	Intel::ADDR	JOR HD	T
52.27.128.56	Intel::ADDR	JOR HD	T
69.80.72.165	Intel::ADDR	APT	T
66.55.129.199	Intel::ADDR	APT	T
54.169.89.240	Intel::ADDR	APT	T
23.99.20.198	Intel::ADDR	APT	T
223.29.248.9	Intel::ADDR	APT	T
223.25.233.248	Intel::ADDR	APT	T
217.198.143.40	Intel::ADDR	APT	T
211.233.89.182	Intel::ADDR	APT	T
210.109.99.64	Intel::ADDR	APT	T
198.55.119.126	Intel::ADDR	APT	T
198.55.119.125	Intel::ADDR	APT	T
198.55.115.71	Intel::ADDR	APT	T
192.185.16.158	Intel::ADDR	APT	T
192.184.60.229	Intel::ADDR	APT	T
192.157.198.103	Intel::ADDR	APT	T
185.22.233.136	Intel::ADDR	APT	T
184.174.124.169	Intel::ADDR	APT	T
184.174.124.168	Intel::ADDR	APT	T
184.174.122.54	Intel::ADDR	APT	T
184.174.122.30	Intel::ADDR	APT	T
178.62.20.110	Intel::ADDR	APT	T
175.126.104.175	Intel::ADDR	APT	T
148.251.71.75	Intel::ADDR	APT	T
141.108.2.157	Intel::ADDR	APT	T
112.175.143.9	Intel::ADDR	APT	T
112.175.143.2	Intel::ADDR	APT	T
110.45.151.43	Intel::ADDR	APT	T
107.20.255.57	Intel::ADDR	APT	T
104.151.248.173	Intel::ADDR	APT	T
103.41.124.	Intel::ADDR	APT	T
103.250.72.39	Intel::ADDR	APT	T
103.250.72.254	Intel::ADDR	APT	T
103.25.9.229	Intel::ADDR	APT	T
103.25.9.228	Intel::ADDR	APT	T
1.234.52.111	Intel::ADDR	APT	T
124.248.237.26	Intel::ADDR	APT	T
121.101.73.231	Intel::ADDR	APT	T
130.184.156.62	Intel::ADDR	APT	T
137.175.4.132	Intel::ADDR	APT	T
80.241.223.128	Intel::ADDR	APT	T
80.241.223.128	Intel::ADDR	APT	T
217.195.48.0/20	Intel::ADDR	Latvia	T
188.92.16.0/21	Intel::ADDR	Latvia	T
82.193.64.0/19	Intel::ADDR	Latvia	T
83.99.128.0/17	Intel::ADDR	Latvia	T
77.93.0.0/19	Intel::ADDR	Latvia	T
212.142.64.0/18	Intel::ADDR	Latvia	T
109.73.96.0/20	Intel::ADDR	Latvia	T
46.23.32.0/20	Intel::ADDR	Latvia	T
2a01:4e0::/29	Intel::ADDR	Latvia	T
217.145.208.0/20	Intel::ADDR	Latvia	T
92.63.112.0/20	Intel::ADDR	Latvia	T
89.18.192.0/19	Intel::ADDR	Latvia	T
159.148.82.0/24	Intel::ADDR	Latvia	T
62.85.92.0/24	Intel::ADDR	Latvia	T
87.110.248.0/24	Intel::ADDR	Latvia	T
80.233.156.0/22	Intel::ADDR	Latvia	T
194.8.32.0/21	Intel::ADDR	Latvia	T
194.8.40.0/22	Intel::ADDR	Latvia	T
194.187.68.0/22	Intel::ADDR	Latvia	T
80.232.213.0/24	Intel::ADDR	Latvia	T
109.205.127.0/24	Intel::ADDR	Latvia	T
159.148.236.0/24	Intel::ADDR	Latvia	T
195.122.27.0/24	Intel::ADDR	Latvia	T
195.248.64.0/24	Intel::ADDR	Latvia	T
195.35.107.0/24	Intel::ADDR	Latvia	T
195.130.205.0/24	Intel::ADDR	Latvia	T
185.31.44.0/22	Intel::ADDR	Latvia	T
2a04:4e00::/29	Intel::ADDR	Latvia	T
80.233.238.0/24	Intel::ADDR	Latvia	T
194.50.105.0/24	Intel::ADDR	Latvia	T
46.28.56.0/26	Intel::ADDR	Latvia	T
91.212.63.0/24	Intel::ADDR	Latvia	T
192.33.14.0/24	Intel::ADDR	Latvia	T
192.58.128.0/24	Intel::ADDR	Latvia	T
85.15.192.0/24	Intel::ADDR	Latvia	T
94.140.96.0/19	Intel::ADDR	Latvia	T
80.233.130.0/24	Intel::ADDR	Latvia	T
62.85.104.0/24	Intel::ADDR	Latvia	T
159.148.231.0/24	Intel::ADDR	Latvia	T
78.154.146.0/24	Intel::ADDR	Latvia	T
80.233.211.0/24	Intel::ADDR	Latvia	T
84.15.0.0/16	Intel::ADDR	Latvia	T
213.226.128.0/18	Intel::ADDR	Latvia	T
213.252.192.0/18	Intel::ADDR	Latvia	T
195.43.82.0/23	Intel::ADDR	Latvia	T
84.237.235.0/24	Intel::ADDR	Latvia	T
62.84.7.32/28	Intel::ADDR	Latvia	T
62.84.1.0/24	Intel::ADDR	Latvia	T
85.234.162.0/24	Intel::ADDR	Latvia	T
85.234.189.0/24	Intel::ADDR	Latvia	T
91.188.33.0/24	Intel::ADDR	Latvia	T
91.188.34.0/24	Intel::ADDR	Latvia	T
94.100.3.0/24	Intel::ADDR	Latvia	T
212.70.161.96/29	Intel::ADDR	Latvia	T
212.70.184.0/24	Intel::ADDR	Latvia	T
91.230.106.0/24	Intel::ADDR	Latvia	T
217.21.160.0/20	Intel::ADDR	Latvia	T
46.183.216.0/21	Intel::ADDR	Latvia	T
195.10.216.0/24	Intel::ADDR	Latvia	T
62.205.192.0/18	Intel::ADDR	Latvia	T
188.64.176.0/21	Intel::ADDR	Latvia	T
185.47.92.0/22	Intel::ADDR	Latvia	T
193.9.120.0/24	Intel::ADDR	Latvia	T
91.220.43.0/24	Intel::ADDR	Latvia	T
185.8.60.0/22	Intel::ADDR	Latvia	T
2a03:3440::/32	Intel::ADDR	Latvia	T
185.118.76.0/22	Intel::ADDR	Latvia	T
193.68.64.0/19	Intel::ADDR	Latvia	T
194.8.5.0/24	Intel::ADDR	Latvia	T
194.8.6.0/23	Intel::ADDR	Latvia	T
194.8.8.0/24	Intel::ADDR	Latvia	T
213.21.192.0/18	Intel::ADDR	Latvia	T
195.160.171.0/24	Intel::ADDR	Latvia	T
185.59.252.0/22	Intel::ADDR	Latvia	T
2a02:70a0::/32	Intel::ADDR	Latvia	T
85.254.150.0/24	Intel::ADDR	Latvia	T
194.8.10.0/23	Intel::ADDR	Latvia	T
195.20.126.0/23	Intel::ADDR	Latvia	T
195.5.102.0/23	Intel::ADDR	Latvia	T
188.130.182.0/23	Intel::ADDR	Latvia	T
193.169.166.0/23	Intel::ADDR	Latvia	T
193.169.194.0/23	Intel::ADDR	Latvia	T
91.213.106.0/24	Intel::ADDR	Latvia	T
80.233.160.0/23	Intel::ADDR	Latvia	T
80.233.228.0/22	Intel::ADDR	Latvia	T
80.233.252.0/23	Intel::ADDR	Latvia	T
80.233.188.0/22	Intel::ADDR	Latvia	T
94.100.0.0/24	Intel::ADDR	Latvia	T
62.85.27.0/24	Intel::ADDR	Latvia	T
62.85.106.0/24	Intel::ADDR	Latvia	T
62.85.107.0/24	Intel::ADDR	Latvia	T
62.85.122.0/24	Intel::ADDR	Latvia	T
62.85.123.0/24	Intel::ADDR	Latvia	T
62.85.125.0/24	Intel::ADDR	Latvia	T
62.85.93.0/24	Intel::ADDR	Latvia	T
62.85.116.0/24	Intel::ADDR	Latvia	T
62.85.91.0/24	Intel::ADDR	Latvia	T
62.85.76.0/24	Intel::ADDR	Latvia	T
94.100.0.0/20	Intel::ADDR	Latvia	T
91.221.62.0/23	Intel::ADDR	Latvia	T
213.180.104.0/24	Intel::ADDR	Latvia	T
213.180.105.0/24	Intel::ADDR	Latvia	T
87.226.80.0/24	Intel::ADDR	Latvia	T
87.226.82.0/24	Intel::ADDR	Latvia	T
91.90.238.0/24	Intel::ADDR	Latvia	T
91.90.237.0/24	Intel::ADDR	Latvia	T
80.233.224.0/24	Intel::ADDR	Latvia	T
62.84.0.0/19	Intel::ADDR	Latvia	T
194.8.42.0/24	Intel::ADDR	Latvia	T
195.244.128.0/20	Intel::ADDR	Latvia	T
85.234.160.0/19	Intel::ADDR	Latvia	T
84.38.128.0/20	Intel::ADDR	Latvia	T
91.188.32.0/19	Intel::ADDR	Latvia	T
91.123.64.0/20	Intel::ADDR	Latvia	T
217.24.64.0/20	Intel::ADDR	Latvia	T
109.110.0.0/19	Intel::ADDR	Latvia	T
62.63.140.0/22	Intel::ADDR	Latvia	T
195.216.160.0/19	Intel::ADDR	Latvia	T
213.182.192.0/19	Intel::ADDR	Latvia	T
195.216.172.0/24	Intel::ADDR	Latvia	T
195.216.164.0/22	Intel::ADDR	Latvia	T
81.198.173.0/24	Intel::ADDR	Latvia	T
91.200.64.0/22	Intel::ADDR	Latvia	T
195.13.128.0/19	Intel::ADDR	Latvia	T
213.175.72.0/24	Intel::ADDR	Latvia	T
213.175.96.0/20	Intel::ADDR	Latvia	T
213.175.112.0/22	Intel::ADDR	Latvia	T
5.179.0.0/19	Intel::ADDR	Latvia	T
91.105.0.0/17	Intel::ADDR	Latvia	T
46.109.0.0/16	Intel::ADDR	Latvia	T
194.8.16.0/21	Intel::ADDR	Latvia	T
194.8.24.0/22	Intel::ADDR	Latvia	T
194.8.40.0/23	Intel::ADDR	Latvia	T
194.8.43.0/24	Intel::ADDR	Latvia	T
195.122.0.0/19	Intel::ADDR	Latvia	T
195.13.128.0/17	Intel::ADDR	Latvia	T
80.232.128.0/17	Intel::ADDR	Latvia	T
81.198.0.0/16	Intel::ADDR	Latvia	T
84.237.128.0/17	Intel::ADDR	Latvia	T
87.110.0.0/16	Intel::ADDR	Latvia	T
194.8.9.0/24	Intel::ADDR	Latvia	T
194.8.12.0/23	Intel::ADDR	Latvia	T
195.114.32.0/19	Intel::ADDR	Latvia	T
195.2.96.0/19	Intel::ADDR	Latvia	T
62.85.0.0/17	Intel::ADDR	Latvia	T
87.246.144.0/20	Intel::ADDR	Latvia	T
87.246.160.0/19	Intel::ADDR	Latvia	T
78.84.0.0/16	Intel::ADDR	Latvia	T
193.200.224.0/24	Intel::ADDR	Latvia	T
95.68.0.0/17	Intel::ADDR	Latvia	T
195.2.111.0/24	Intel::ADDR	Latvia	T
91.216.2.0/24	Intel::ADDR	Latvia	T
194.153.79.0/24	Intel::ADDR	Latvia	T
91.194.176.0/24	Intel::ADDR	Latvia	T
80.233.246.0/24	Intel::ADDR	Latvia	T
193.41.33.0/24	Intel::ADDR	Latvia	T
80.233.249.0/24	Intel::ADDR	Latvia	T
159.148.90.0/24	Intel::ADDR	Latvia	T
195.13.170.0/24	Intel::ADDR	Latvia	T
85.254.200.0/22	Intel::ADDR	Latvia	T
85.254.204.0/23	Intel::ADDR	Latvia	T
85.254.238.0/23	Intel::ADDR	Latvia	T
85.254.240.0/21	Intel::ADDR	Latvia	T
92.63.94.0/23	Intel::ADDR	Latvia	T
195.178.96.0/23	Intel::ADDR	Latvia	T
195.182.47.0/24	Intel::ADDR	Latvia	T
193.178.150.0/23	Intel::ADDR	Latvia	T
193.109.211.0/24	Intel::ADDR	Latvia	T
194.143.152.0/23	Intel::ADDR	Latvia	T
217.28.243.0/24	Intel::ADDR	Latvia	T
217.28.249.0/24	Intel::ADDR	Latvia	T
217.28.255.0/24	Intel::ADDR	Latvia	T
62.128.106.0/24	Intel::ADDR	Latvia	T
85.254.72.0/21	Intel::ADDR	Latvia	T
212.93.96.0/19	Intel::ADDR	Latvia	T
85.254.158.0/24	Intel::ADDR	Latvia	T
85.254.159.0/24	Intel::ADDR	Latvia	T
213.175.79.0/24	Intel::ADDR	Latvia	T
2a03:ec00::/32	Intel::ADDR	Latvia	T
85.254.134.0/24	Intel::ADDR	Latvia	T
91.216.1.0/24	Intel::ADDR	Latvia	T
159.148.23.0/24	Intel::ADDR	Latvia	T
194.0.8.0/24	Intel::ADDR	Latvia	T
85.254.192.0/18	Intel::ADDR	Latvia	T
194.8.1.0/24	Intel::ADDR	Latvia	T
194.8.2.0/23	Intel::ADDR	Latvia	T
91.198.156.0/24	Intel::ADDR	Latvia	T
92.240.64.0/19	Intel::ADDR	Latvia	T
194.0.48.0/24	Intel::ADDR	Latvia	T
194.0.49.0/24	Intel::ADDR	Latvia	T
194.0.50.0/24	Intel::ADDR	Latvia	T
91.240.246.0/23	Intel::ADDR	Latvia	T
5.152.224.0/21	Intel::ADDR	Latvia	T
2a02:500::/32	Intel::ADDR	Latvia	T
2001:678:b::/48	Intel::ADDR	Latvia	T
2001:678:7c::/48	Intel::ADDR	Latvia	T
2001:678:80::/48	Intel::ADDR	Latvia	T
2001:678:84::/48	Intel::ADDR	Latvia	T
195.244.157.0/24	Intel::ADDR	Latvia	T
31.24.192.0/21	Intel::ADDR	Latvia	T
195.244.144.0/20	Intel::ADDR	Latvia	T
212.70.160.0/19	Intel::ADDR	Latvia	T
91.105.200.0/22	Intel::ADDR	Latvia	T
159.148.27.0/24	Intel::ADDR	Latvia	T
79.135.128.0/20	Intel::ADDR	Latvia	T
79.135.144.0/21	Intel::ADDR	Latvia	T
79.135.152.0/22	Intel::ADDR	Latvia	T
79.135.156.0/22	Intel::ADDR	Latvia	T
85.255.64.0/20	Intel::ADDR	Latvia	T
159.148.147.0/24	Intel::ADDR	Latvia	T
159.148.150.0/24	Intel::ADDR	Latvia	T
159.148.172.0/24	Intel::ADDR	Latvia	T
195.234.144.0/24	Intel::ADDR	Latvia	T
95.46.7.0/24	Intel::ADDR	Latvia	T
195.216.168.0/23	Intel::ADDR	Latvia	T
195.216.177.128/25	Intel::ADDR	Latvia	T
195.216.185.0/24	Intel::ADDR	Latvia	T
213.182.193.0/24	Intel::ADDR	Latvia	T
213.182.220.0/22	Intel::ADDR	Latvia	T
83.241.0.0/17	Intel::ADDR	Latvia	T
80.233.138.0/24	Intel::ADDR	Latvia	T
195.66.64.0/24	Intel::ADDR	Latvia	T
80.233.172.0/23	Intel::ADDR	Latvia	T
80.233.174.0/24	Intel::ADDR	Latvia	T
80.233.177.0/24	Intel::ADDR	Latvia	T
194.153.135.0/24	Intel::ADDR	Latvia	T
193.0.136.0/22	Intel::ADDR	Latvia	T
193.0.140.0/23	Intel::ADDR	Latvia	T
195.211.156.0/22	Intel::ADDR	Latvia	T
81.163.72.0/21	Intel::ADDR	Latvia	T
195.13.171.0/24	Intel::ADDR	Latvia	T
159.148.208.0/24	Intel::ADDR	Latvia	T
195.13.233.0/24	Intel::ADDR	Latvia	T
193.178.176.0/21	Intel::ADDR	Latvia	T
193.178.192.0/22	Intel::ADDR	Latvia	T
193.201.66.0/23	Intel::ADDR	Latvia	T
193.105.166.0/24	Intel::ADDR	Latvia	T
185.35.68.0/22	Intel::ADDR	Latvia	T
62.85.118.0/24	Intel::ADDR	Latvia	T
193.84.184.0/24	Intel::ADDR	Latvia	T
194.153.171.0/24	Intel::ADDR	Latvia	T
213.175.124.0/22	Intel::ADDR	Latvia	T
213.175.88.0/21	Intel::ADDR	Latvia	T
85.254.216.0/21	Intel::ADDR	Latvia	T
85.254.224.0/24	Intel::ADDR	Latvia	T
85.254.226.0/24	Intel::ADDR	Latvia	T
78.154.128.0/20	Intel::ADDR	Latvia	T
91.231.68.0/24	Intel::ADDR	Latvia	T
94.100.10.0/24	Intel::ADDR	Latvia	T
94.100.5.0/24	Intel::ADDR	Latvia	T
94.100.4.0/24	Intel::ADDR	Latvia	T
195.3.144.0/22	Intel::ADDR	Latvia	T
91.237.42.0/24	Intel::ADDR	Latvia	T
80.233.251.0/24	Intel::ADDR	Latvia	T
91.213.105.0/24	Intel::ADDR	Latvia	T
80.250.48.0/20	Intel::ADDR	Latvia	T
87.246.128.0/20	Intel::ADDR	Latvia	T
193.41.45.0/24	Intel::ADDR	Latvia	T
86.63.160.0/19	Intel::ADDR	Latvia	T
193.138.188.0/24	Intel::ADDR	Latvia	T
193.138.189.0/24	Intel::ADDR	Latvia	T
193.138.190.0/24	Intel::ADDR	Latvia	T
77.240.244.0/22	Intel::ADDR	Latvia	T
178.236.192.0/22	Intel::ADDR	Latvia	T
91.135.16.0/20	Intel::ADDR	Latvia	T
95.130.32.0/21	Intel::ADDR	Latvia	T
158.255.56.0/21	Intel::ADDR	Latvia	T
2a01:bae0::/32	Intel::ADDR	Latvia	T
194.9.175.0/24	Intel::ADDR	Latvia	T
193.108.144.0/22	Intel::ADDR	Latvia	T
193.108.185.0/24	Intel::ADDR	Latvia	T
81.94.224.0/20	Intel::ADDR	Latvia	T
89.111.0.0/18	Intel::ADDR	Latvia	T
178.16.16.0/20	Intel::ADDR	Latvia	T
37.203.32.0/21	Intel::ADDR	Latvia	T
185.34.24.0/22	Intel::ADDR	Latvia	T
2a00:17c0::/32	Intel::ADDR	Latvia	T
89.248.80.0/20	Intel::ADDR	Latvia	T
81.94.238.0/24	Intel::ADDR	Latvia	T
93.191.171.0/24	Intel::ADDR	Latvia	T
195.8.115.0/24	Intel::ADDR	Latvia	T
192.162.104.0/22	Intel::ADDR	Latvia	T
91.135.80.0/20	Intel::ADDR	Latvia	T
194.125.240.0/23	Intel::ADDR	Latvia	T
193.108.29.0/24	Intel::ADDR	Latvia	T
194.187.100.0/22	Intel::ADDR	Latvia	T
84.245.192.0/18	Intel::ADDR	Latvia	T
217.28.48.0/20	Intel::ADDR	Latvia	T
89.254.128.0/18	Intel::ADDR	Latvia	T
87.246.159.0/24	Intel::ADDR	Latvia	T
195.13.165.0/24	Intel::ADDR	Latvia	T
195.13.174.0/24	Intel::ADDR	Latvia	T
195.13.175.0/24	Intel::ADDR	Latvia	T
195.13.212.0/24	Intel::ADDR	Latvia	T
85.158.72.0/21	Intel::ADDR	Latvia	T
89.221.112.0/20	Intel::ADDR	Latvia	T
77.241.160.0/20	Intel::ADDR	Latvia	T
92.63.91.0/24	Intel::ADDR	Latvia	T
188.92.72.0/21	Intel::ADDR	Latvia	T
91.223.236.0/24	Intel::ADDR	Latvia	T
195.13.187.0/24	Intel::ADDR	Latvia	T
94.103.48.0/20	Intel::ADDR	Latvia	T
91.142.0.0/20	Intel::ADDR	Latvia	T
217.198.224.0/20	Intel::ADDR	Latvia	T
80.254.208.0/20	Intel::ADDR	Latvia	T
89.201.0.0/17	Intel::ADDR	Latvia	T
77.38.128.0/17	Intel::ADDR	Latvia	T
89.191.96.0/19	Intel::ADDR	Latvia	T
79.132.64.0/19	Intel::ADDR	Latvia	T
93.177.192.0/18	Intel::ADDR	Latvia	T
188.112.128.0/18	Intel::ADDR	Latvia	T
195.62.128.0/19	Intel::ADDR	Latvia	T
37.148.168.0/21	Intel::ADDR	Latvia	T
217.199.96.0/19	Intel::ADDR	Latvia	T
213.180.96.0/19	Intel::ADDR	Latvia	T
85.115.96.0/19	Intel::ADDR	Latvia	T
87.226.0.0/17	Intel::ADDR	Latvia	T
94.30.128.0/17	Intel::ADDR	Latvia	T
94.100.9.0/24	Intel::ADDR	Latvia	T
185.7.236.0/22	Intel::ADDR	Latvia	T
2A00:9000::/32	Intel::ADDR	Latvia	T
82.193.75.0/24	Intel::ADDR	Latvia	T
82.193.86.0/24	Intel::ADDR	Latvia	T
82.193.92.0/24	Intel::ADDR	Latvia	T
82.193.93.0/24	Intel::ADDR	Latvia	T
82.193.94.0/24	Intel::ADDR	Latvia	T
82.193.95.0/24	Intel::ADDR	Latvia	T
83.99.231.0/24	Intel::ADDR	Latvia	T
195.246.226.0/23	Intel::ADDR	Latvia	T
91.204.64.0/22	Intel::ADDR	Latvia	T
91.247.72.0/24	Intel::ADDR	Latvia	T
80.90.0.0/19	Intel::ADDR	Latvia	T
85.9.192.0/18	Intel::ADDR	Latvia	T
91.201.12.0/22	Intel::ADDR	Latvia	T
91.217.153.0/24	Intel::ADDR	Latvia	T
2001:67c:2a88::/48	Intel::ADDR	Latvia	T
92.49.0.0/18	Intel::ADDR	Latvia	T
193.178.232.0/23	Intel::ADDR	Latvia	T
89.111.19.0/24	Intel::ADDR	Latvia	T
91.194.76.0/23	Intel::ADDR	Latvia	T
195.28.26.0/23	Intel::ADDR	Latvia	T
91.228.4.0/22	Intel::ADDR	Latvia	T
85.254.1.0/24	Intel::ADDR	Latvia	T
195.216.236.0/24	Intel::ADDR	Latvia	T
194.152.32.0/23	Intel::ADDR	Latvia	T
194.105.56.0/24	Intel::ADDR	Latvia	T
195.13.223.0/24	Intel::ADDR	Latvia	T
81.198.167.0/24	Intel::ADDR	Latvia	T
81.198.166.0/24	Intel::ADDR	Latvia	T
195.245.194.0/24	Intel::ADDR	Latvia	T
62.122.16.0/21	Intel::ADDR	Latvia	T
194.213.100.0/23	Intel::ADDR	Latvia	T
159.148.0.0/16	Intel::ADDR	Latvia	T
85.254.0.0/17	Intel::ADDR	Latvia	T
85.254.128.0/18	Intel::ADDR	Latvia	T
79.135.128.0/19	Intel::ADDR	Latvia	T
2a02:610::/32	Intel::ADDR	Latvia	T
195.60.248.0/22	Intel::ADDR	Latvia	T
193.41.195.0/24	Intel::ADDR	Latvia	T
85.9.224.0/22	Intel::ADDR	Latvia	T
80.90.4.0/22	Intel::ADDR	Latvia	T
87.110.211.0/24	Intel::ADDR	Latvia	T
91.237.98.0/23	Intel::ADDR	Latvia	T
95.215.44.0/22	Intel::ADDR	Latvia	T
91.224.12.0/23	Intel::ADDR	Latvia	T
185.61.148.0/23	Intel::ADDR	Latvia	T
2001:67c:232c::/48	Intel::ADDR	Latvia	T
2a02:7aa0:1201::/48	Intel::ADDR	Latvia	T
136.169.0.0/17	Intel::ADDR	Latvia	T
80.255.224.0/20	Intel::ADDR	Latvia	T
2a03:6740::/32	Intel::ADDR	Latvia	T
85.254.44.0/24	Intel::ADDR	Latvia	T
193.110.164.0/23	Intel::ADDR	Latvia	T
85.9.232.0/21	Intel::ADDR	Latvia	T
92.63.80.0/20	Intel::ADDR	Latvia	T
193.46.236.0/24	Intel::ADDR	Latvia	T
91.203.68.0/22	Intel::ADDR	Latvia	T
85.31.96.0/21	Intel::ADDR	Latvia	T
46.19.144.0/21	Intel::ADDR	Latvia	T
171.25.218.0/23	Intel::ADDR	Latvia	T
176.106.176.0/21	Intel::ADDR	Latvia	T
176.106.160.0/20	Intel::ADDR	Latvia	T
85.254.136.0/24	Intel::ADDR	Latvia	T
80.233.240.0/22	Intel::ADDR	Latvia	T
80.233.248.0/24	Intel::ADDR	Latvia	T
85.254.141.0/24	Intel::ADDR	Latvia	T
195.10.204.0/24	Intel::ADDR	Latvia	T
194.9.212.0/22	Intel::ADDR	Latvia	T
176.106.96.0/21	Intel::ADDR	Latvia	T
176.106.48.0/20	Intel::ADDR	Latvia	T
213.110.64.0/19	Intel::ADDR	Latvia	T
88.135.128.0/19	Intel::ADDR	Latvia	T
109.229.192.0/19	Intel::ADDR	Latvia	T
91.224.0.0/23	Intel::ADDR	Latvia	T
80.233.200.0/21	Intel::ADDR	Latvia	T
91.233.214.0/23	Intel::ADDR	Latvia	T
176.103.192.0/21	Intel::ADDR	Latvia	T
176.103.176.0/20	Intel::ADDR	Latvia	T
91.193.64.0/22	Intel::ADDR	Latvia	T
2001:67c:13c8::/48	Intel::ADDR	Latvia	T
80.233.216.0/23	Intel::ADDR	Latvia	T
80.233.239.0/24	Intel::ADDR	Latvia	T
62.63.156.0/24	Intel::ADDR	Latvia	T
80.233.141.0/24	Intel::ADDR	Latvia	T
80.233.182.0/24	Intel::ADDR	Latvia	T
94.101.224.0/20	Intel::ADDR	Latvia	T
217.69.112.0/21	Intel::ADDR	Latvia	T
46.19.200.0/21	Intel::ADDR	Latvia	T
2001:1bf8::/32	Intel::ADDR	Latvia	T
80.81.32.0/19	Intel::ADDR	Latvia	T
83.223.128.0/19	Intel::ADDR	Latvia	T
91.190.32.0/19	Intel::ADDR	Latvia	T
80.233.244.0/23	Intel::ADDR	Latvia	T
80.233.250.0/24	Intel::ADDR	Latvia	T
62.63.176.0/20	Intel::ADDR	Latvia	T
185.27.92.0/22	Intel::ADDR	Latvia	T
